"name","place_id"
"Hoe Kee Wanton Noodle","ChIJnUCuwSMY2jERrdPzzBq5KLg"
"SP Bistro Pub","ChIJ2Xa-4Sht2jERERrEErvo_h4"
"Wen Jia Bao, Lakeside MRT Station","ChIJKXyLGKIP2jERBvSROeMWEcg"
"DJ Bakery","ChIJLbAMiO8W2jERe-nZtCZXtMY"
"Starbucks","ChIJDyz74ow82jERnNuDQg5Ux8c"
"4th Aunty Traditional Prawn Noodle and Laksa","ChIJcyg0Y08Y2jERGXsi364EtXo"
"Starbucks","ChIJbXUEWRMZ2jEROJv0zEnkAFc"
"Manna Korean Restaurant","ChIJ_Rn2rQ0Z2jERntzQoQ1vur4"
"实颂素食","ChIJ96TW9KYR2jERLZuRS2_Dhgs"
"New Century Food House West Coast 721","ChIJMWKc5_Ea2jERPgPVF5rWTWU"
"The WoW - World Of Whisky","ChIJG6K3vP8b2jERFhs0IbTR6dg"
"The Other Roof","ChIJj0nBhHgZ2jER7SQltBj6VM4"
"Wildfire Burgers Singapore","ChIJwddHJJEZ2jERk-rLCjwFj4k"
"Shi Li Fang Hot Pot","ChIJa4-uzDsZ2jERKH63aH7_VVQ"
"Crave Nasi Lemak","ChIJCQ9MdBgZ2jERCNhuV-GNHKc"
"Alif Restaurant","ChIJqUBqNTYQ2jERBBDpYC6v9DY"
"Teppei Syokudo x Yama Udon (Galaxis)","ChIJCZVYnt4b2jER8chqxSR7Gb4"
"Liu Ji Sliced Fish Soup","ChIJ69Rx6pEF2jERSDRylRimYQE"
"Koufu Foodcourt @ SMU","ChIJl-wbe6MZ2jERbsynAv88UnY"
"Tuan Yuan Pork Ribs Soup - Bak Kut Teh (团缘肉骨茶)","ChIJxXdJCXsZ2jERuZ70HWnso7Y"
"Yocha - Singapore Artisanal Kombucha Tea Brewery","ChIJ9ctfjMIZ2jERxKr-rcTtQP4"
"Si Chuan Dou Hua Restaurant","ChIJAabI4QsZ2jERAe6LcsHDeSI"
"Elemen","ChIJcVsAH6kZ2jER-LAOxhuN0b0"
"Bengawan Solo Pte Ltd","ChIJYW2f32YX2jERxvEZXz0ze_U"
"Shang Palace","ChIJXU9FcvQZ2jER7JzFxTOvf9A"
"Saizeriya Toa Payoh","ChIJNadbjWYX2jERZQF2uivtRVs"
"The Wine Company","ChIJ_zE51jwa2jER8QBAar42pdY"
"SaladStop","ChIJVVUV37wZ2jERZDiB_V7loVw"
"Wang Dae Bak","ChIJQQBDnAwZ2jER9Tf3IbZb9jI"
"Soup Restaurant (Nex Mall)","ChIJxyAVvKYX2jERoMQ4HzbxvKs"
"Oven & Fried Chicken","ChIJsS7rdg0Z2jERGfV0JVj49zY"
"Cafe In Adelphi","ChIJdabgLqcZ2jERALH7Ovhb2qY"
"Propeller","ChIJd0zaLV8Z2jERQbnJr_woDww"
"The Crowded Bowl","ChIJUZrXPgYT2jERDjzcDePiRDc"
"Domino's","ChIJi7G81OQW2jERH7yuPnyEXeM"
"My Pizza","ChIJ0V6Dh20Y2jERXGRohtBmyPs"
"Ya Kun Kaya Toast","ChIJo7p6c7sZ2jERL6EIHYFkpjc"
"Shi De Fu Wanton Mee (实得福云吞面)","ChIJAbKLqCwY2jERJvp3be_O08Y"
"Shibuya Omakasei Cuisine & Sushi Bar","ChIJ3ZowoKUZ2jERsTB4Ba6Q25Q"
"Ramen Champion","ChIJx2uOwroZ2jER1rvJHxVl_rk"
"Small Seafood Noodle","ChIJ9zuevwwZ2jERcMmnafYnUQg"
"HL43 Food House","ChIJczbj-UEa2jERZjT8A7dyNq0"
"Yakiniku Heijoen","ChIJr-oFaGsZ2jERbdBvJu0T-sg"
"Ding Ji Fishball Noodle","ChIJfbaodwUQ2jER-YWL-fD-0BI"
"Hup Chong Yong Tau Foo moved from Blk 116 to Blk 203","ChIJlT54vmsX2jER3zBPOzr6pdg"
"Secret Recipe","ChIJJZO6vmYX2jERmMbuP_qPWYI"
"834 Eating House","ChIJ187KwgkT2jERiLsM3uEwZWQ"
"Kopi Society","ChIJWdR8EJ8Z2jERZXR45wwQMwQ"
"The Soup Spoon","ChIJN9a0iA0W2jER4KliZp_3vZs"
"8 Korean BBQ (Shaw Centre)","ChIJpeavFI0Z2jEReoYE7RTQ8m0"
"Rasa Rasa","ChIJlW0um74R2jERJB9IfmT4Qmo"
"Lau Phua Chay Authentic Roasted Delicacies","ChIJsT_npM0b2jER4NflEEMMLi4"
"Starbucks","ChIJi2d5-6892jERqSFbYoevjHY"
"Yez Cakes","ChIJl5FlSrkZ2jERCo3RgaecoNM"
"FairPrice Finest The Clementi Mall","ChIJY4MaLY4a2jERIzLyNGQ4E0c"
"PrimaDeli","ChIJHeeu2LU92jERkZmgaRcnhxs"
"Liu San","ChIJ3dARAokQ2jERGHPu6QiAeTQ"
"Antoinette","ChIJn2xaKMoZ2jERLHby0vBTImo"
"BIG BAKERY","ChIJqcCHSZIX2jER_Kx_UQPFqt8"
"Polar Puffs & Cakes - GWC Great World City","ChIJEwkooYQZ2jERFzAii_trJiw"
"The Public Izakaya","ChIJvUUHX2sZ2jERMSRNvTFpjm0"
"Marugame Udon & Tempura","ChIJR39lcy4j2jERVCK086fDnos"
"Hansang Korean Family Restaurant","ChIJdUi9XecZ2jERxhzd-uWzdm8"
"Jew Kit Hainanese Chicken Rice","ChIJyd5nY4oQ2jERb_ZqKZD1XvU"
"Han's - Fairprice Hub","ChIJOzIVm4AF2jERKcrCdeHuGAM"
"Greenwood Fish Market","ChIJw4tLzbUe2jERvRFvI6krOhY"
"Yum Yum Yummy Vegetarian","ChIJYUWGvtYb2jERuXyTq7UO2yw"
"KNS RESTAURANT","ChIJgbsEHOsP2jERI7yaT9xZU_Y"
"LiHO TEA @ Clementi Mall","ChIJi5NjLo4a2jER3MA79QRqvFs"
"Lady M Scotts Square","ChIJAYaFfo0Z2jERi9EpxXX8e5A"
"Armenian Street Fried Kway Teow (Tampines)","ChIJaffKFhY92jERAjGEpfnwTUI"
"Swee Heng Bakery Cafe","ChIJU-XTqBkY2jER0Uh5S5VxbU4"
"Thai Tantric Authentic Thai Cuisine","ChIJywScxYwZ2jERQKIiE7AwT_I"
"leopold","ChIJVUj3O20Z2jER4ALKiScZkxw"
"Philosophy Modern Fusion","ChIJx9VwJDcZ2jERQOKiWq4MKkc"
"Rivervale Vegetable Wet Market","ChIJK0nidRcW2jERjSx-O44P4f0"
"The Marketplace @ 58","ChIJa4Fg2coi2jERU76M7c0jW2c"
"Big Prawn Noodle @Loyang Way Food Village Pte Ltd","ChIJSQMhTzg82jERqk8txHchGa4"
"Liao Fan Hawker Chan HK Soya Sauce Chicken Rice & Noodle","ChIJTeLdhJIX2jER2k0xf1J_cFc"
"Toast Box","ChIJdQjPcbsZ2jERD1b85VAjeqs"
"Dancing Crab","ChIJyRx6mlgZ2jERK3kRqrln6nM"
"Monice Bakes","ChIJCzNMX0Y92jERrUvcwRqxjZo"
"MAMA SOI","ChIJ6Q8x6mAZ2jER2yXFV0RJnWQ"
"McDonald’s Jurong East 24","ChIJl7u_WhgQ2jERwjBOblennB4"
"Publico","ChIJlc7j350Z2jEReV1IVnbJCxc"
"Geylang Lor 29 Hokkien Mee","ChIJ1YcW4QoY2jERkkDp3mymB-A"
"De Golden Spoon","ChIJOfccCHoZ2jERg01MxEB4Pw8"
"Ananda Bhavan Restaurant","ChIJl_RAWc8Z2jERHie-F1rzvik"
"Suki-Ya","ChIJt7a1YKgZ2jERxcAl7F2P-GQ"
"Teh Tarik Express","ChIJO2k8y8sV2jERuErb3qvxX-M"
"Kazbar","ChIJTyu1bwwZ2jERFtScJqploZY"
"Chicken Hotpot","ChIJHzVX2QcX2jERW9Lcfr2G-0Y"
"Chuan Park Condo (enter via Serangoon Ave 3) Club HSH","ChIJ7ca18wgX2jERnQUpxLh754c"
"Each-a-cup","ChIJMW3cfr0Z2jERVMru3VvuwKM"
"Dunkin' Donuts","ChIJsfd4N6MR2jER1UL-vDaDtkA"
"Closed","ChIJ_cPZw5YZ2jERD__rsnHL2E0"
"Joanna Porridge","ChIJd-MDTj8Y2jERi1-2D1o5O48"
"Ganso Manekineko","ChIJW3cAD5EZ2jERltk2-xwEvnI"
"Curry Gardenn@Stevens","ChIJUZQWQPEZ2jER3gWsBEx8gos"
"Pizza Hut","ChIJPxh5YRI92jER3Ocac_qYX3M"
"Xin Cuisine","ChIJiVb94HcZ2jERg6qq4TPjM0Y"
"Kraftwich","ChIJ_w10haMZ2jERS7HhAlaWcQY"
"Liangji-Fried Kway Teow","ChIJHWttn24j2jERUHlxb4JqNtQ"
"Bao Bao Popiah","ChIJtxkd33MY2jERFB5NsOvAlKQ"
"Jai Thai Restaurant","ChIJZWQq3D0X2jERWzykNKgSCHo"
"Kopi So 咖啡嫂","ChIJEY4qyyMR2jERo0_efTOt9FA"
"SHU Vegetarian","ChIJr3YApn4W2jERpOoDzsTM4HM"
"Tall Girl Cusine 高妹私房菜","ChIJH2y3tAwY2jERt61LHHRbMWs"
"Collin’s","ChIJIbbge28U2jERP-lBd9MT8oM"
"Oh My Cafe","ChIJ431q6g8Q2jERBlZ_bDx7jq8"
"MOS Burger","ChIJHygElBE92jERhvgUgv_ueKw"
"Subway","ChIJJ4D-iA0W2jER-5s-21RZTo4"
"Singapore Polo Club","ChIJE9E7uVsX2jERPub_lx0zAII"
"Kim's Place Seafood","ChIJJSw0vREY2jERpJYzQVeUcMo"
"WINE CONNECTION @ NEX","ChIJyUEJyaYX2jERBvhFqaEwkNo"
"Jalan Kayu Prata","ChIJv9kthvEa2jERoiMwfvqLtRY"
"Janice Wong","ChIJp0HnE6MZ2jERurdiEbHPwSc"
"Ramen Hitoyoshi","ChIJA_33Z-Ib2jERUPhVR3rK2JY"
"Pacific Marketplace","ChIJ6Swj5agZ2jERDgkmP-6Tp7Q"
"Sheng Siong Food Court","ChIJawpcHb8P2jERsJHfCSDly0w"
"No.5 Emerald Hill","ChIJyYw_y5YZ2jER75Fltq6YRug"
"Sakae Sushi","ChIJud-5-bMX2jERBfmY4Ge-5bw"
"Sushi Express Tampines 1","ChIJ-_Nd3hE92jERNkpmvl63ebs"
"Fook bar","ChIJM4A20Z4Z2jERqL6aADleb6w"
"Ah Kow Mushroom Minced Pork Mee亚九仔正宗香菇肉脞面","ChIJXYm6RgsZ2jERkW4SW4rV2Js"
"Zipo Dim Sum House","ChIJl7Tow5gZ2jERr1O3iPJlIow"
"Toast Box","ChIJ2Zxh8XIY2jERyTAnycz5UXQ"
"Ajisen Ramen","ChIJow5PgTcW2jERbAgsXtDOUzU"
"SATS Premier Lounge T1","ChIJd_FcGU492jER8-HmpPcjRIM"
"TEA Co","ChIJ5ZQHT0EV2jERIT2Yxbi-2N8"
"Nunsaram","ChIJjVPBJpcZ2jER_OpknA4W-8U"
"401 KPT Kopitiam","ChIJG6SRiDkW2jERnA111WngGmY"
"3 To Tango","ChIJUX7gyM4Z2jERASQSuNoO5UQ"
"Ho Bee Roasted Food","ChIJuaxwKscW2jERGYyq6wvkx8U"
"Super Bean International Pte Ltd","ChIJQVpjNi4Y2jERiEFsrCyTSWA"
"Royz et Vous","ChIJ9fQpoA0Z2jERCEZbZPDOkLs"
"4 Fingers Crispy Chicken","ChIJlx-yqQ8Q2jERm1ZfWggeFOc"
"Salmaan Food Paradise","ChIJ8bt00SAQ2jEREFfSQfwznGo"
"Dian Xiao Er 店小二","ChIJ-VzzHg8Q2jERNeMX7_AXLhA"
"Wave Cafe & Wine Bar","ChIJw_hwL3IY2jERNu320E_wi8M"
"Lee Wee & Brothers","ChIJxaEs6xE92jERoAKfEbB4Xkk"
"Polar Puffs & Cakes - Singapore Post Centre","ChIJLcjhBxkY2jER7dSlceBOJVU"
"Cakeinspiration LLP","ChIJj2A9wBEY2jERxD4i8K9OyyQ"
"Khana Basmati","ChIJWbfPr8cZ2jERpCKp1ljdJz8"
"Kopitiam","ChIJ82lKFSI92jERlFy42fGnAvo"
"Social Square - Waterway Point","ChIJi62o5vwV2jERJu-Vzl5UYMo"
"Hua Fong Kee Food Court","ChIJG4POi2kX2jERi558yneRHl8"
"Li Yuan Seafoodd Fish Head Steamboat","ChIJUdqTFZwT2jERG_ZVStJ1j9o"
"Aglio Olio Bistro","ChIJnf7_-1Ia2jERDkmf4UJgIqM"
"Wilder Mann","ChIJk543fVQR2jER-lF_8vjmkvU"
"Old Hen Coffee Bar","ChIJ-RBMrsUZ2jER_mDRCpfHAy4"
"夜上海潮州粥","ChIJ5-IjG9Mb2jERb3XvyBhBmDk"
"Chopped - The Salad Co.","ChIJOWoWyA4Z2jERuBjWVoK7zp8"
"Ah Hoe Mee Pok","ChIJRY-Yj5Ma2jERpSXduhiH4z8"
"K-Garden Family Karaoke","ChIJ-SgkyP8W2jERYbAmhCYjB2Y"
"Butcher Boy","ChIJZzp9eXIZ2jERA0qgSY7v_oA"
"South Union Park","ChIJt2nnbAAY2jER7X82ik1gPzM"
"The Eagle @ SICC","ChIJv0Jjm9QQ2jER_0kVxAwf53k"
"Cedele Bakery Kitchen - Greenwich V","ChIJUznDH2IW2jERwPGR2UQb0IY"
"The Legendary Ramen Master","ChIJcdVjf28U2jERm0hDXS7AnVQ"
"Braci","ChIJ17aKNgoZ2jERXTW5rp1eD8M"
"Buddy Hoagies Steak & Grill Restaurant (Bedok)","ChIJazF3vkw92jERvK_t52d6Nwo"
"Alchemy","ChIJ2eBfe3UZ2jER4ADjyyYhU28"
"Alchemist International Plaza","ChIJuXTJQBMZ2jERVdszJ-NnB-s"
"habitat by honestbee","ChIJcWV6X4cb2jERHJklDOxd2I8"
"Orchard Supreme KTV Pte. Ltd.","ChIJJc7mzYwZ2jERIq4_nvVgCys"
"Grand Shanghai Restaurant","ChIJF9leE50Z2jER4uEdueSxtsM"
"Fat Bird","ChIJ8RpMVqUZ2jER4rhK8WIGdKU"
"Dajie - Halal Mala Hotpot, Chicken Rice & Niang Dou Fu","ChIJOcLdGoka2jERyBKbpZDUWDo"
"Pâtisserie Glacé","ChIJHc46qmwZ2jERAvVLftLx-r0"
"Zhen Fa Lei Cha Fan","ChIJt6qo6x8Q2jER5595HP5enBo"
"Hao Zhang Ji Chicken Hot Pot","ChIJJY6j0TYY2jERaFFu3M4B-K8"
"The Emerald Bakery","ChIJlW74_o4a2jER5_6ccsu4rlM"
"Bar Stories","ChIJ4cva-rAZ2jERj-ZgtryGGEI"
"GREAThai EV","ChIJe2-smDE92jERo1dz3Hgrc0U"
"GG Ktv Niteclub","ChIJV6MRUA0Y2jER9vNxpVR9aLY"
"Hoover Kopitiam","ChIJB60UKIoX2jERLE7T2WmLRX8"
"Sean Kee Duck Rice","ChIJs2tmqj0Y2jER2_xq2xOiEmc"
"Toastbox 土司工坊","ChIJZwoa3GQW2jERSqE82x73x9Q"
"Ya Kun Family Cafe","ChIJyaLMsHEY2jERkujn6uCc6Hs"
"Gurney Drive","ChIJE7X1-6892jERT240VOnrP_w"
"Folks Collective","ChIJc13QjQwZ2jERfj8235Tc9EQ"
"Shihlin Taiwan Street Snacks - 313@Somerset","ChIJpRDuKJEZ2jERKAUaNOSXvMw"
"Char Sticks & Grill","ChIJqz5cdjwY2jERXv4q8N_UqzE"
"LeNu","ChIJp-45FLMi2jERjtN2om-CLeA"
"Ah Sam Durian","ChIJMzH-0SoX2jERMxhKdyAdsGg"
"Zaffron Kitchen Westgate","ChIJ6wf8Bw8Q2jERkXEi0xsJzo0"
"Le Le Dumpling","ChIJ6ziVugoZ2jERx3YCqWftUMM"
"Il Fiore Ristorante Italiano","ChIJ9-yBSAkZ2jER4NfDJTscgw0"
"Fat Po","ChIJAchazzI92jERz9jSEMtC-f8"
"The Coffee Bean & Tea Leaf Orchard Central","ChIJaxZ31ZYZ2jERdfBCg0BZfnU"
"SolePomodoro","ChIJZe4WxL4Z2jERwk67e5M7K2s"
"NKS Restaurant Indian Muslim Food","ChIJt2wdFaYP2jERjkTBkVsjZGE"
"McDonald's Aperia","ChIJPaI4YJoZ2jERaSZNUmH0FXo"
"Umi Sushi - Changi General Hospital","ChIJHYZ8UiM92jERxvdvuifevuY"
"sixty40","ChIJ8dVBGEMa2jER89-sYVxwDxY"
"The Chop House","ChIJDyS7oFgZ2jERheMd2D_ctnY"
"JINJJA Chicken","ChIJZc_wzY8a2jERBlA34_di4DI"
"Home-make Pau Specialist","ChIJW9Yc2zgY2jERo7Z-hemIYAk"
"Ice Edge Cafe","ChIJWfXFYrMX2jER37voB0iHS20"
"Hero's","ChIJXx_ftQsZ2jERJv4OCXAUD2E"
"FairPrice","ChIJAY0ANgsZ2jERaYY81OR8CFc"
"永樂經濟米粉 Yong Le Bee Hoon & Nasi Lemak","ChIJBU4xlnsU2jERtoYY5X3adVw"
"Impian Wahyu","ChIJF3Kht7kZ2jER6APbdWveXGo"
"Plate Restaurant","ChIJSZw8v2wZ2jERNK1UuIO3t-A"
"Fasta","ChIJG7i-3K8Z2jER0KFYlXk-dNI"
"Dragon Phoenix Restaurant","ChIJiQtWh58Z2jERyLz6PzFAPqo"
"Akashi Japanese Restaurant Pte Ltd","ChIJU3evK6QZ2jERPiJVGMCsveM"
"Siam Square Mookata","ChIJ_fdzPX4X2jEREl93KrxCi3c"
"Les Amis Group","ChIJO_H6Gwwb2jER_yxmZSxO6gg"
"itea Bukit Gombak","ChIJP5qyFjYQ2jERUVyFgfA5gRo"
"Wo Peng Phoenix Restaurant","ChIJKd8hN8kZ2jER1I6dRzCB6Jo"
"Chunky Crabs","ChIJPQcUd_EZ2jERShDy-6EGtAY"
"Tuas Amenity Centre","ChIJTUwwFe4F2jER8nff4GW7VYk"
"Abbas Restaurant, Prata Shop","ChIJQ4UOxW0Y2jERc_imF_FEPdQ"
"Seattle Pike Chowder - One Raffles Place","ChIJr6JXUwkZ2jER0eulVSlN9NE"
"KOI Cafe","ChIJOQ8uHMYZ2jERtNVlN7lgAn4"
"Mt Faber Steakhouse & Brewery","ChIJ9SxFddkb2jERIDmzzeIF-Ec"
"Cafe O","ChIJtZp_A2sa2jERQi_UpcVg-so"
"The Community Coffee","ChIJEaOirpIZ2jERFtDhkTfLFk0"
"The Pantry Social Enterprise Café","ChIJwU1AkSQa2jER-IUwbPxZMus"
"LiHO TEA @ Eunos MRT","ChIJgWKj0gQY2jER_yUwpXaiQa8"
"bedok chwee kueh","ChIJAcR7BY4a2jERhvewcocJz8g"
"Le Bistrot du Sommelier","ChIJ-5bVl7wZ2jERrsn5hx4WypI"
"J & C Bakery","ChIJaz6yHXAT2jERW9kJlgmg2Lo"
"Cake Spade","ChIJQzBY2WwZ2jER-i5QX3_OAZo"
"Hill Street Coffee shop","ChIJNwLqO3YY2jER8nCPxjGAask"
"Nicolas Le Restaurant","ChIJ2czce3IZ2jERsxb9tAMRD-Q"
"Pistachio Middle Eastern & Mediterranean Grill","ChIJWdyt1cMZ2jERFc05yJ_bRCg"
"green hydrant","ChIJ5aoHlhEY2jERLJGnagraiKE"
"EagleWings Loft","ChIJl6N0kIgQ2jERi2bx8pudhfU"
"Wafuken","ChIJp98riREZ2jER0iJd-XoAAJw"
"The Beacon","ChIJJ_Xsn6gZ2jERPq1fY5LYgn8"
"Long Feng Cooked Food - oxyster omelette","ChIJCUiMWjQZ2jERoji3FB9xn6U"
"Señor Taco","ChIJg1kjEKAZ2jER6Gfqr8ZVB58"
"TONKOTSU KAZAN RAMEN @ JEM","ChIJsUi7HA8Q2jERAVaGKjncEZc"
"lai huat seafood fish head steamboat","ChIJTYbO9jkX2jERoC6xiWtnTQ4"
"33 Vegetarian Food","ChIJa5rQOx0X2jERND2HAghwfuM"
"Ding Ji Bedok Reservoir","ChIJ1dsrPfwX2jERPJGMd8Grpms"
"Fu Fa Coffee Shop","ChIJRft82QgY2jERALiu1XbaNLo"
"Japanese Curry Rice GOEN","ChIJvVBnonEY2jERfCnZQ__kFKg"
"Royal Supermarket","ChIJ6dKGGxkQ2jERC5ZxmNhk_Z4"
"McDonald's *SCAPE","ChIJl_sOMpIZ2jERvLCBmOFm0mY"
"LuvTea","ChIJlb2ee7sZ2jERAvanGH9UBE4"
"Aston's Specialties (UTown Foodclique)","ChIJ1QCIy_Ua2jERpRq861dEqFI"
"Rocky Master","ChIJryLBXY0X2jEREnoRVyCxaFw"
"Joe & Dough","ChIJdQSLf28U2jERhQ-pfAW4qZk"
"MEET Casual Dining","ChIJzc-rocgZ2jERd5-kAS9ddSk"
"Subway","ChIJb-ErmBYX2jERFNCIPAh3_kQ"
"Nutrimax Organic","ChIJg1R2wLAZ2jER-ehUDZbrblg"
"Sunshine Grocery","ChIJ1WJkZK8R2jERT-dIc-UJtIY"
"Bottles & Bottles @ Suntec City","ChIJc62zUq8Z2jERdGcvPdDFU5A"
"The English House by Marco Pierre White","ChIJH-zx2p4Z2jERlZKCaMA_hWg"
"Five Food Path Pte. Ltd.","ChIJa7BnAG8T2jERqq0KRi6mMhU"
"Starker Bistro (Zhongshan Park)","ChIJxQuqM2AX2jERzmsyRlRZja4"
"Tian Tian Hainanese Chicken Rice - Bedok Branch","ChIJ3wtJOjA92jERSluyf0BHvp8"
"704 Foodcourt","ChIJZ9L1IVo92jERfQsRB-SD6A0"
"Xin Ding Ji ( Woodlands | Singapore):: #1 best Herbal Bak Kut Teh","ChIJqz9x4Q0T2jERNEwputDB_UM"
"Shi Li Fang","ChIJf31qKJcZ2jERB5VfEczd6gQ"
"Old Chang Kee","ChIJ7eVXlqgT2jERDvx7b_3IJn4"
"FatPapas Burgers and Shakes","ChIJA6AbgW8U2jERdDAKDptgDcI"
"Sushi Tei","ChIJ-YhF5w4Q2jERMImqhYDH3PU"
"Motsu-ya","ChIJ6-WVJlgZ2jERLY5cZO4JS0Q"
"Abdhus Salam Rojak","ChIJjzwdyZMa2jERuteHUGljudU"
"Cravings","ChIJ6VfHPPg92jERC0q7hCmAHjE"
"Coco Ichibanya","ChIJSZ3JKZEZ2jERSajDFcJdK90"
"Fiesta Restaurant 福乐汇","ChIJAfwJBFga2jERb6YpCd0StsI"
"Gu Thai Boat Noodle Serangoon Garden Village","ChIJhedptf8W2jERAUifqT6f8ak"
"Reis VIP Steak House","ChIJVYvyf8AZ2jERdfyMBNiNHCI"
"KFC","ChIJb-ErmBYX2jERjdd0QC-4Pa0"
"Ya Kun Family Cafe","ChIJ3bNYuWYX2jERYa8Zf2aOaXo"
"Wang Yuan Dessert & Coffee","ChIJewk_dTIZ2jER4eQ3VhEj2aE"
"Ang Mo Supermarket","ChIJJaJncoIX2jERVYOvuL8Zgao"
"Happy Daze Sidewalk Deli","ChIJnw9Jsf8W2jERbPfTHJ1b9F4"
"SuperNature","ChIJk-tFMpIZ2jERkddcQcO1tYs"
"Orchid Live Seafood","ChIJO0YsbmcW2jERQatv8l0Yk9U"
"Kinara The Grand Patros Ballroom","ChIJWVw6U24Y2jERT-GZJfjiZvo"
"La Taverna Italiana (Singapore) Pte Ltd","ChIJAQBANQkZ2jER0mQ32IF4Bnk"
"Thrive by Boxgreen & An Acai Affair","ChIJJ5G_rjQX2jERXEshMQBMMFo"
"Fragrance Bakkwa @ New Bridge Road (Chinatown) 香味肉干-牛车水","ChIJT0ZGXHMZ2jERLr0_sC7ljXc"
"Jit Sing Satay","ChIJyZxTRrMi2jERa0Ju2QMtYow"
"Duke Bakery","ChIJhVpJvbQi2jERo528qLmylx4"
"Blueberry Hill Pub & Cafe","ChIJoSDMydEW2jEROTI1v4I812o"
"Craftsmen Specialty Coffee (Siglap)","ChIJm_pujKQi2jER1kNwg4ns-Lw"
"Zairyo Singapore","ChIJUy-B5oAX2jERhSANO2jjMH8"
"Cache Bar","ChIJf3235gwZ2jER6nx4f4A4aAQ"
"Big Bites Cafe","ChIJJc0rzucS2jERULTV51nSkOQ"
"Chilli Padi Nonya Restaurant","ChIJl8ByoBEY2jERliTRqHYPZrA"
"Royce","ChIJUZ8cpagZ2jERULa_ZF_jO74"
"Chao Shan Cuisine","ChIJNRsei68Z2jERr5m71LzY-D8"
"Burger King","ChIJSTNT2UMQ2jERJNleEubPZcU"
"Geláre","ChIJ2cyguuQV2jERCeCd-NArpaw"
"順利 Soon Lee Porridge","ChIJ13VcD44a2jERSbuzUwYB-vo"
"MM...BBQ PAN (NOT IN OPERATION)","ChIJkbVwsm8X2jERvfY_bElHfww"
"Chef Recipe","ChIJ2xEb6QU92jEREDshbjbyJ1Q"
"Maki-San","ChIJVYOAIL0Z2jERavq7YKjHgxw"
"Quiznos","ChIJP_asEUQb2jERekBNvIaZ-X0"
"Da Sheng Hong Kong Pastry","ChIJGUl_J3MZ2jERa3aVzwTIDVI"
"Arunachala Bhavan","ChIJMVVlU8cZ2jERrnSkUVecv8Y"
"JUEWEI @ V HOTEL LAVENDER","ChIJbWzJAMoZ2jERmv1l2MQGEpg"
"Tongue Tip Lanzhou Beef Noodles","ChIJ1S5Q_l0Z2jERfi2C7mSAjag"
"【LOL DARTS CAFE】","ChIJTUj4ojpt2jERvAmHbUFEVbk"
"HUA Seafood","ChIJRXG86rUW2jER9_HLCFXPO_4"
"Ollie Cafe","ChIJ9fqB1JYZ2jERVQ54BcZgXYE"
"Bistari Restaurant","ChIJ24nkEHoU2jER_oOuTCccvvQ"
"Thong Siek Food Industry Pte Ltd","ChIJiS-KhFoT2jER-36wIqZNtuc"
"Toast Box","ChIJu_-Mn1gZ2jERmyzHbPnBQsg"
"Song Heng Fish Ball Noodle","ChIJb7LzXNgb2jERAM4PYPRtB4c"
"Manhattan","ChIJh-KXsYsZ2jERvp0vI8ZeAOw"
"Hong Hu Express","ChIJjSLAppIZ2jERf0WuhcuC4Zc"
"Paris Baguette","ChIJ_SuP2A0Z2jEREqZzj2XaLu4"
"Tokyo Sundubu","ChIJUXevK6QZ2jERB7pdBD84TBA"
"Dough Culture","ChIJ3QHVq-QV2jERQWogn4B0AmM"
"Soon Lee Fishball Noodles","ChIJyUrFie0a2jER9u-DFtJPLFQ"
"Siam Square Mookata (Golden Mile Tower)","ChIJT5ezlrMZ2jERbz9tM62fo7o"
"Fish Mart SAKURAYA","ChIJWwHJu8wb2jERbRp-AwtZ-oo"
"TCC Anchorpoint","ChIJK-D_t8wb2jERzXMtLEi5kPs"
"Issan Thai Food","ChIJn8xU5GwZ2jER_H3Bp4oBs0E"
"Timbre+","ChIJc6inXmIb2jER7RYTjoxG-fw"
"LiHO TEA @ Aljunied MRT","ChIJ5Qx1aOIb2jERWsrLmOwamKs"
"海南福建炒虾麵 Hainan Fried Hokkien Prawn Mee","ChIJQSRJirMZ2jERjTNkdz_wF4A"
"Starbucks","ChIJt7a1YKgZ2jERq4UpfwrbYus"
"Starbucks","ChIJ9XU8l1IQ2jERZFVUmQayS6A"
"Gyoza-Ya","ChIJUyO2p28U2jER2ncFpO7FoZA"
"Ya Kun Family Cafe","ChIJERDaraYX2jERXcMHLU-1EVg"
"Kumoya Singapore","ChIJ7TFl3bYZ2jERdK86c10EIeM"
"The Tavern Restaurant","ChIJqXF71JgZ2jER7FBrMWioEG8"
"Famous Old Airport Fried Oyster (#01-54)","ChIJVTplTj8Y2jEROiF6xCQKl4o"
"DAPUR PENYET (SINGAPORE)","ChIJy4rzx5YZ2jERbBwaAwEST9E"
"New Hawa Restaurant","ChIJ_xp3cwcY2jEROaFKyNBCjiw"
"Supreme Vege 善心缘 (Formerly Grace's Court)","ChIJkYrev6QZ2jERbXE7CeziIdw"
"Maxwell Food Centre","ChIJseQsTQ0Z2jERqpBTWF0Zf84"
"Ned's Crepe","ChIJu33L9LoZ2jERW-Hx5UtXjGQ"
"Ramen Keisuke Tonkotsu King Four Seasons","ChIJVW4nZLoZ2jER6DUZdYlL4CM"
"PlayMade by 丸作","ChIJAQDAINAb2jERAUmdSFOXOLY"
"Common Man Stan","ChIJzeQ8gw0Z2jERhGLaINksUXI"
